filepath,filename,category,category_encoded
processed/images/ROADS/roads_0968.jpg,roads_0968.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_0854.jpg,trees_environment_0854.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0249.jpg,public_infrastructure_0249.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WATER_DRAINAGE/water_drainage_0155.jpg,water_drainage_0155.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_1525.jpg,trees_environment_1525.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1147.jpg,trees_environment_1147.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0276.jpg,roads_0276.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0311.jpg,waste_management_0311.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_1429.png,roads_1429.png,ROADS,0
processed/images/ROADS/roads_1062.jpg,roads_1062.jpg,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0103.jpg,water_drainage_0103.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_0240.jpg,trees_environment_0240.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0474.jpg,waste_management_0474.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_0505.jpg,roads_0505.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0489.jpg,street_lighting_0489.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1209.jpg,trees_environment_1209.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1707.png,roads_1707.png,ROADS,0
processed/images/ROADS/roads_1279.png,roads_1279.png,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0815.jpg,street_lighting_0815.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0782.jpg,street_lighting_0782.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1521.png,roads_1521.png,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0739.jpg,street_lighting_0739.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1445.png,roads_1445.png,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0081.jpg,street_lighting_0081.jpg,STREET_LIGHTING,1
processed/images/WASTE_MANAGEMENT/waste_management_0022.jpg,waste_management_0022.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1088.jpg,public_infrastructure_1088.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1150.jpg,public_infrastructure_1150.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_1110.jpg,street_lighting_1110.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0469.jpg,street_lighting_0469.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0974.jpg,public_infrastructure_0974.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0092.jpg,trees_environment_0092.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0626.jpg,waste_management_0626.jpg,WASTE_MANAGEMENT,3
processed/images/WASTE_MANAGEMENT/waste_management_0049.jpg,waste_management_0049.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0518.jpg,street_lighting_0518.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_1027.jpg,street_lighting_1027.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_1133.jpg,street_lighting_1133.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0148.jpg,street_lighting_0148.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0452.jpg,public_infrastructure_0452.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0122.jpg,street_lighting_0122.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1368.jpg,trees_environment_1368.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0967.jpg,public_infrastructure_0967.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_1414.jpg,trees_environment_1414.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1262.jpg,trees_environment_1262.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0797.jpg,waste_management_0797.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_1295.jpg,trees_environment_1295.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1884.png,roads_1884.png,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1477.jpg,public_infrastructure_1477.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WASTE_MANAGEMENT/waste_management_0502.jpg,waste_management_0502.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0335.jpg,street_lighting_0335.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0566.jpg,street_lighting_0566.jpg,STREET_LIGHTING,1
processed/images/WASTE_MANAGEMENT/waste_management_0244.jpg,waste_management_0244.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0629.jpg,public_infrastructure_0629.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0739.jpg,trees_environment_0739.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0800.jpg,waste_management_0800.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1204.jpg,public_infrastructure_1204.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0483.jpg,street_lighting_0483.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1074.jpg,roads_1074.jpg,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0264.jpg,water_drainage_0264.jpg,WATER_DRAINAGE,2
processed/images/ROADS/roads_0334.jpg,roads_0334.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_1009.jpg,street_lighting_1009.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_1119.jpg,street_lighting_1119.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1049.jpg,trees_environment_1049.jpg,TREES_ENVIRONMENT,4
processed/images/WATER_DRAINAGE/water_drainage_0211.jpg,water_drainage_0211.jpg,WATER_DRAINAGE,2
processed/images/ROADS/roads_0232.jpg,roads_0232.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1231.jpg,public_infrastructure_1231.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0620.jpg,public_infrastructure_0620.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WASTE_MANAGEMENT/waste_management_0307.jpg,waste_management_0307.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_1616.png,roads_1616.png,ROADS,0
processed/images/ROADS/roads_0197.jpg,roads_0197.jpg,ROADS,0
processed/images/ROADS/roads_1030.jpg,roads_1030.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0801.jpg,street_lighting_0801.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1435.png,roads_1435.png,ROADS,0
processed/images/ROADS/roads_0101.jpg,roads_0101.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0823.jpg,waste_management_0823.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_0666.jpg,trees_environment_0666.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0666.jpg,roads_0666.jpg,ROADS,0
processed/images/ROADS/roads_0780.jpg,roads_0780.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1176.jpg,public_infrastructure_1176.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0625.jpg,public_infrastructure_0625.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0958.jpg,trees_environment_0958.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0172.jpg,trees_environment_0172.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1308.png,roads_1308.png,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0975.jpg,street_lighting_0975.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_0847.jpg,roads_0847.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1059.jpg,public_infrastructure_1059.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_1111.jpg,street_lighting_1111.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1721.png,roads_1721.png,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0373.jpg,waste_management_0373.jpg,WASTE_MANAGEMENT,3
processed/images/TREES_ENVIRONMENT/trees_environment_0582.jpg,trees_environment_0582.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0445.jpg,trees_environment_0445.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1115.jpg,public_infrastructure_1115.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1753.png,roads_1753.png,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0608.jpg,public_infrastructure_0608.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0880.jpg,public_infrastructure_0880.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0032.jpg,trees_environment_0032.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0379.jpg,trees_environment_0379.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0574.jpg,street_lighting_0574.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1003.jpg,roads_1003.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0318.jpg,street_lighting_0318.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0997.jpg,trees_environment_0997.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1029.jpg,roads_1029.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1471.jpg,public_infrastructure_1471.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0735.jpg,trees_environment_0735.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0413.jpg,trees_environment_0413.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0825.jpg,public_infrastructure_0825.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0564.jpg,roads_0564.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1038.jpg,public_infrastructure_1038.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0982.jpg,trees_environment_0982.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0098.jpg,waste_management_0098.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0300.jpg,street_lighting_0300.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1214.jpg,trees_environment_1214.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0927.jpg,trees_environment_0927.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0714.jpg,trees_environment_0714.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0536.jpg,trees_environment_0536.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0419.jpg,trees_environment_0419.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1165.jpg,trees_environment_1165.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1005.jpg,trees_environment_1005.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1473.png,roads_1473.png,ROADS,0
processed/images/ROADS/roads_0651.jpg,roads_0651.jpg,ROADS,0
processed/images/ROADS/roads_1407.png,roads_1407.png,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0712.jpg,street_lighting_0712.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_0228.jpg,roads_0228.jpg,ROADS,0
processed/images/ROADS/roads_1061.jpg,roads_1061.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0219.jpg,waste_management_0219.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0789.jpg,street_lighting_0789.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0336.jpg,public_infrastructure_0336.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0933.jpg,trees_environment_0933.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0545.jpg,public_infrastructure_0545.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1010.jpg,roads_1010.jpg,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0286.jpg,street_lighting_0286.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0297.jpg,public_infrastructure_0297.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WATER_DRAINAGE/water_drainage_0272.jpg,water_drainage_0272.jpg,WATER_DRAINAGE,2
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0714.jpg,public_infrastructure_0714.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_1291.jpg,trees_environment_1291.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1149.jpg,public_infrastructure_1149.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0713.jpg,public_infrastructure_0713.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1440.jpg,public_infrastructure_1440.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WATER_DRAINAGE/water_drainage_0222.jpg,water_drainage_0222.jpg,WATER_DRAINAGE,2
processed/images/ROADS/roads_1109.jpg,roads_1109.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_0968.jpg,trees_environment_0968.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0651.jpg,public_infrastructure_0651.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WASTE_MANAGEMENT/waste_management_0599.jpg,waste_management_0599.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_0259.jpg,roads_0259.jpg,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0775.jpg,waste_management_0775.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0173.jpg,street_lighting_0173.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0422.jpg,street_lighting_0422.jpg,STREET_LIGHTING,1
processed/images/ROADS/roads_1832.png,roads_1832.png,ROADS,0
processed/images/WASTE_MANAGEMENT/waste_management_0368.jpg,waste_management_0368.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_1205.jpg,roads_1205.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0755.jpg,public_infrastructure_0755.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WASTE_MANAGEMENT/waste_management_0004.jpg,waste_management_0004.jpg,WASTE_MANAGEMENT,3
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1481.jpg,public_infrastructure_1481.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0900.jpg,public_infrastructure_0900.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0683.jpg,roads_0683.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0500.jpg,public_infrastructure_0500.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0133.jpg,trees_environment_0133.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1546.jpg,trees_environment_1546.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1586.jpg,trees_environment_1586.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0447.jpg,waste_management_0447.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0276.jpg,street_lighting_0276.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0267.jpg,public_infrastructure_0267.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_1512.jpg,trees_environment_1512.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1330.png,roads_1330.png,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0123.jpg,water_drainage_0123.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_1488.jpg,trees_environment_1488.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1539.png,roads_1539.png,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0970.jpg,public_infrastructure_0970.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0811.jpg,roads_0811.jpg,ROADS,0
processed/images/ROADS/roads_1165.jpg,roads_1165.jpg,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0736.jpg,public_infrastructure_0736.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0808.jpg,public_infrastructure_0808.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WATER_DRAINAGE/water_drainage_0299.jpg,water_drainage_0299.jpg,WATER_DRAINAGE,2
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0963.jpg,public_infrastructure_0963.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0713.jpg,trees_environment_0713.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0327.jpg,waste_management_0327.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0305.jpg,street_lighting_0305.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0451.jpg,public_infrastructure_0451.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_1622.jpg,trees_environment_1622.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0472.jpg,street_lighting_0472.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1025.jpg,trees_environment_1025.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0802.jpg,public_infrastructure_0802.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1033.jpg,public_infrastructure_1033.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_1841.png,roads_1841.png,ROADS,0
processed/images/ROADS/roads_1909.png,roads_1909.png,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1342.jpg,public_infrastructure_1342.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/WASTE_MANAGEMENT/waste_management_0065.jpg,waste_management_0065.jpg,WASTE_MANAGEMENT,3
processed/images/WASTE_MANAGEMENT/waste_management_0012.jpg,waste_management_0012.jpg,WASTE_MANAGEMENT,3
processed/images/ROADS/roads_1310.png,roads_1310.png,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0010.jpg,public_infrastructure_0010.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0041.jpg,roads_0041.jpg,ROADS,0
processed/images/WATER_DRAINAGE/water_drainage_0106.jpg,water_drainage_0106.jpg,WATER_DRAINAGE,2
processed/images/TREES_ENVIRONMENT/trees_environment_0625.jpg,trees_environment_0625.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_1777.png,roads_1777.png,ROADS,0
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0922.jpg,public_infrastructure_0922.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0831.jpg,trees_environment_0831.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1156.jpg,public_infrastructure_1156.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0673.jpg,public_infrastructure_0673.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0145.jpg,street_lighting_0145.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0348.jpg,street_lighting_0348.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1591.jpg,trees_environment_1591.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0787.jpg,street_lighting_0787.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0998.jpg,street_lighting_0998.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1092.jpg,trees_environment_1092.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0028.jpg,trees_environment_0028.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1477.jpg,trees_environment_1477.jpg,TREES_ENVIRONMENT,4
processed/images/WASTE_MANAGEMENT/waste_management_0107.jpg,waste_management_0107.jpg,WASTE_MANAGEMENT,3
processed/images/WASTE_MANAGEMENT/waste_management_0299.jpg,waste_management_0299.jpg,WASTE_MANAGEMENT,3
processed/images/STREET_LIGHTING/street_lighting_0151.jpg,street_lighting_0151.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0109.jpg,street_lighting_0109.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1422.jpg,public_infrastructure_1422.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_1196.jpg,trees_environment_1196.jpg,TREES_ENVIRONMENT,4
processed/images/WATER_DRAINAGE/water_drainage_0231.jpg,water_drainage_0231.jpg,WATER_DRAINAGE,2
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0478.jpg,public_infrastructure_0478.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0949.jpg,public_infrastructure_0949.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/ROADS/roads_0109.jpg,roads_0109.jpg,ROADS,0
processed/images/ROADS/roads_0665.jpg,roads_0665.jpg,ROADS,0
processed/images/ROADS/roads_1399.png,roads_1399.png,ROADS,0
processed/images/STREET_LIGHTING/street_lighting_0402.jpg,street_lighting_0402.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0435.jpg,trees_environment_0435.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0077.jpg,public_infrastructure_0077.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0214.jpg,trees_environment_0214.jpg,TREES_ENVIRONMENT,4
processed/images/ROADS/roads_0652.jpg,roads_0652.jpg,ROADS,0
processed/images/TREES_ENVIRONMENT/trees_environment_1058.jpg,trees_environment_1058.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_1071.jpg,street_lighting_1071.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0949.jpg,street_lighting_0949.jpg,STREET_LIGHTING,1
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0370.jpg,public_infrastructure_0370.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0462.jpg,street_lighting_0462.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_1015.jpg,trees_environment_1015.jpg,TREES_ENVIRONMENT,4
processed/images/STREET_LIGHTING/street_lighting_0743.jpg,street_lighting_0743.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0404.jpg,trees_environment_0404.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0286.jpg,public_infrastructure_0286.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0119.jpg,trees_environment_0119.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_1048.jpg,trees_environment_1048.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0695.jpg,public_infrastructure_0695.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0791.jpg,street_lighting_0791.jpg,STREET_LIGHTING,1
processed/images/STREET_LIGHTING/street_lighting_0380.jpg,street_lighting_0380.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0144.jpg,trees_environment_0144.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_0670.jpg,public_infrastructure_0670.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/TREES_ENVIRONMENT/trees_environment_0555.jpg,trees_environment_0555.jpg,TREES_ENVIRONMENT,4
processed/images/PUBLIC_INFRASTRUCTURE/public_infrastructure_1080.jpg,public_infrastructure_1080.jpg,PUBLIC_INFRASTRUCTURE,5
processed/images/STREET_LIGHTING/street_lighting_0874.jpg,street_lighting_0874.jpg,STREET_LIGHTING,1
processed/images/TREES_ENVIRONMENT/trees_environment_0129.jpg,trees_environment_0129.jpg,TREES_ENVIRONMENT,4
processed/images/TREES_ENVIRONMENT/trees_environment_0042.jpg,trees_environment_0042.jpg,TREES_ENVIRONMENT,4
